,cbo,noc,cyclomatic,dit,lcom,rfc,wmc,designDefect
41274,0,0,1,0,0,0,1,0
36790,0,0,1,0,0,0,1,0
26860,4,0,0,1,0,2,7,0
38304,0,0,1,0,0,0,1,0
6164,0,0,1,0,0,0,1,0
51594,0,0,1,0,0,0,1,0
5245,0,0,0,0,0,0,7,0
62409,0,0,3,0,0,0,3,0
55071,0,0,1,0,0,0,1,0
24403,0,0,1,0,0,0,1,0
74378,0,0,1,0,0,0,1,0
5620,0,0,1,0,0,0,1,0
1873,0,0,0,0,0,0,9,0
44845,0,0,1,0,0,0,1,0
46541,0,0,1,0,0,0,1,0
1375,0,0,0,0,0,0,48,0
14830,0,0,2,0,0,0,2,0
54465,0,0,2,0,0,0,2,0
56298,0,0,1,0,0,0,1,0
24988,2,0,0,2,58,4,8,0
49840,1,3,0,1,0,2,1,0
18626,0,0,1,0,0,0,1,0
37203,0,0,1,0,0,0,1,0
2044,0,0,1,0,0,0,1,0
11998,0,0,1,0,0,0,1,0
60536,0,0,1,0,0,0,1,0
61877,0,0,0,2,0,3,3,0
37258,0,0,1,0,0,0,1,0
980,0,0,0,0,0,0,18,0
33510,0,0,1,0,0,0,1,0
35721,0,0,1,0,0,0,1,0
3469,0,0,1,0,0,0,1,0
16225,0,0,1,0,0,0,1,0
67549,0,0,1,0,0,0,1,0
66431,0,0,5,0,0,0,5,0
75253,0,0,1,0,0,0,1,0
43,0,0,0,0,0,0,26,0
48336,0,0,1,0,0,0,1,0
67114,0,0,0,0,0,0,0,0
12123,0,0,1,0,0,0,1,0
63384,0,0,1,0,0,0,1,0
5396,0,0,0,0,0,0,0,0
9503,0,0,0,0,0,0,0,0
29795,0,0,1,0,0,0,1,0
32313,0,0,1,0,0,0,1,0
78536,0,0,2,0,0,0,2,0
47114,0,0,1,0,0,0,1,0
47517,0,0,2,0,0,0,2,0
10577,0,0,1,0,0,0,1,0
11905,0,0,1,0,0,0,1,0
1968,0,0,0,0,0,0,0,0
840,0,0,0,0,0,0,10,0
35423,2,0,0,2,0,2,8,0
2868,0,0,0,0,0,0,0,0
26277,0,0,1,0,0,0,1,0
72629,0,0,2,0,0,0,2,0
27709,0,0,0,0,0,0,0,0
26064,0,0,1,0,0,0,1,0
68627,0,0,1,0,0,0,1,0
65657,0,0,1,0,0,0,1,0
22478,0,0,1,0,0,0,1,0
37714,0,0,1,0,0,0,1,0
56309,0,0,4,0,0,0,4,0
17681,0,0,1,0,0,0,1,0
28493,0,0,5,0,0,0,5,0
5740,0,0,1,0,0,0,1,0
24415,0,0,1,0,0,0,1,0
10896,0,0,1,0,0,0,1,0
47426,0,0,0,0,0,0,20,0
23419,0,0,1,0,0,0,1,0
14279,0,0,1,0,0,0,1,0
21354,0,0,1,0,0,0,1,0
2452,0,0,1,0,0,0,1,0
30185,0,0,1,0,0,0,1,0
31519,0,0,1,0,0,0,1,0
29450,0,0,0,0,0,0,7,0
7320,0,0,1,0,0,0,1,0
9579,0,0,0,0,0,0,0,0
7421,0,0,3,0,0,0,3,0
40925,0,0,1,0,0,0,1,0
28363,0,0,0,0,0,0,0,0
5265,0,0,1,0,0,0,1,0
30354,0,0,1,0,0,0,1,0
24682,0,0,0,0,0,0,0,0
28002,0,0,1,0,0,0,1,0
6898,0,0,4,0,0,0,4,0
4527,0,0,1,0,0,0,1,0
51722,0,0,1,0,0,0,1,0
42154,0,0,1,0,0,0,1,0
11049,0,0,1,0,0,0,1,0
6817,0,0,0,0,0,0,0,0
63405,0,0,5,0,0,0,5,0
4824,0,0,0,0,0,0,0,0
68641,0,0,1,0,0,0,1,0
49154,0,0,2,0,0,0,2,0
5023,0,0,0,0,0,0,1,0
20425,0,0,0,0,0,0,0,0
510,0,0,0,0,0,0,12,0
37944,0,0,1,0,0,0,1,0
35729,0,0,2,0,0,0,2,0
11316,0,0,1,0,0,0,1,0
3660,0,0,0,0,0,0,2,0
51208,0,0,1,0,0,0,1,0
58979,0,0,0,0,0,0,0,0
78163,0,0,1,0,0,0,1,0
5150,0,0,1,0,0,0,1,0
57124,0,0,0,0,0,0,0,0
12279,0,0,1,0,0,0,1,0
75160,0,0,6,0,0,0,6,0
36009,7,0,0,1,0,1,3,0
40983,0,0,5,0,0,0,5,0
64089,0,0,1,0,0,0,1,0
60703,0,0,1,0,0,0,1,0
19238,0,0,1,0,0,0,1,0
4212,1,0,0,2,0,1,1,0
40718,0,0,0,1,50,6,8,0
3844,0,0,3,0,0,0,3,0
46733,0,0,1,0,0,0,1,0
9603,0,0,0,0,0,0,0,0
32525,0,0,1,0,0,0,1,0
3723,0,0,0,0,0,0,2,0
9768,0,0,0,0,0,0,0,0
17658,0,0,1,0,0,0,1,0
5409,0,0,0,0,0,0,0,0
31471,0,0,1,0,0,0,1,0
601,0,0,0,0,0,0,0,0
67554,0,0,0,0,0,0,11,0
77493,0,0,1,0,0,0,1,0
59857,0,0,1,0,0,0,1,0
65790,0,0,1,0,0,0,1,0
84369,0,0,1,0,0,0,1,0
41054,0,0,1,0,0,0,1,0
45953,0,0,4,0,0,0,4,0
58713,0,0,1,0,0,0,1,0
1393,0,0,0,0,0,0,6,0
87314,0,0,0,0,0,0,0,0
1748,0,0,1,0,0,0,1,0
56565,0,0,3,0,0,0,3,0
16178,0,0,1,0,0,0,1,0
5466,0,0,0,0,0,0,1,0
11302,0,0,0,0,0,0,0,0
25584,0,0,1,0,0,0,1,0
57303,0,0,1,0,0,0,1,0
10155,0,0,1,0,0,0,1,0
51669,0,0,1,0,0,0,1,0
15729,0,0,1,0,0,0,1,0
2990,0,0,0,0,0,0,0,0
8306,0,0,0,0,0,0,13,0
50657,0,0,1,0,0,0,1,0
4438,0,0,0,0,0,0,1,0
7479,0,0,1,0,0,0,1,0
8153,0,0,0,0,0,0,12,0
5074,0,0,0,0,0,0,43,0
27369,0,0,1,0,0,0,1,0
9635,0,0,0,0,0,0,0,0
37285,1,1,0,2,0,9,0,0
65152,0,0,1,0,0,0,1,0
56331,0,0,1,0,0,0,1,0
9149,0,0,0,0,0,0,0,0
74245,0,0,2,0,0,0,2,0
22330,0,0,1,0,0,0,1,0
16482,0,0,2,0,0,0,2,0
10207,0,0,1,0,0,0,1,0
8526,0,0,1,0,0,0,1,0
19003,0,0,0,1,33,3,3,0
21637,0,0,0,0,0,0,0,0
50573,22,0,0,1,0,3,8,0
49300,6,0,0,1,37,8,9,0
66664,0,0,0,2,0,1,1,0
31722,0,0,1,0,0,0,1,0
11327,0,0,1,0,0,0,1,0
18602,0,0,1,0,0,0,1,0
38991,2,0,0,1,0,7,20,0
51003,0,0,3,0,0,0,3,0
7182,0,0,1,0,0,0,1,0
4026,0,0,1,0,0,0,1,0
60793,0,0,2,0,0,0,2,0
49966,0,0,1,0,0,0,1,0
17994,2,0,0,1,0,5,5,0
8334,0,0,1,0,0,0,1,0
7275,0,0,1,0,0,0,1,0
8924,0,0,0,0,0,1,0,0
49888,0,0,1,0,0,0,1,0
2525,0,0,1,0,0,0,1,0
4555,0,0,0,0,0,0,5,0
3389,0,0,0,0,0,0,0,0
35992,0,0,1,0,0,0,1,0
30077,0,0,1,0,0,0,1,0
336,0,0,0,0,0,0,7,0
269,0,0,0,0,0,0,0,0
48169,0,0,1,0,0,0,1,0
44625,0,0,1,0,0,0,1,0
9825,0,0,3,0,0,0,3,0
80676,0,0,1,0,0,0,1,0
56961,0,0,0,0,0,0,0,0
5348,0,0,0,0,0,0,4,0
16055,0,0,1,0,0,0,1,0
29614,0,0,1,0,0,0,1,0
40674,1,0,0,1,0,3,3,0
15647,0,0,2,0,0,0,2,0
547,0,0,0,0,0,0,6,0
38637,0,0,1,0,0,0,1,0
3131,0,0,1,0,0,0,1,0
66048,0,0,0,0,0,0,9,0
71408,0,0,0,0,0,0,0,0
39386,0,0,1,0,0,0,1,0
52628,0,0,1,0,0,0,1,0
18210,0,0,0,2,0,0,0,0
64135,0,0,1,0,0,0,1,0
85909,0,0,3,0,0,0,3,0
6505,0,0,1,0,0,0,1,0
61039,0,0,1,0,0,0,1,0
75948,0,0,1,0,0,0,1,0
1362,0,0,3,0,0,0,3,0
67085,0,0,1,0,0,0,1,0
51847,0,0,1,0,0,0,1,0
7193,0,0,3,0,0,0,3,0
15501,0,0,1,0,0,0,1,0
2669,9,0,0,1,0,7,7,0
1766,0,0,1,0,0,0,1,0
37467,2,0,0,1,0,2,3,0
4981,0,0,0,0,0,0,4,0
21943,0,0,1,0,0,0,1,0
46705,0,0,1,0,0,0,1,0
56220,0,0,0,0,0,0,0,0
70735,0,0,1,0,0,0,1,0
42507,0,0,6,0,0,0,6,0
2079,0,0,0,0,0,0,0,0
57077,0,0,2,0,0,0,2,0
2926,0,0,0,0,0,0,52,0
38529,0,0,1,0,0,0,1,0
41781,0,0,1,0,0,0,1,0
1687,0,0,2,0,0,0,2,0
3412,0,0,0,0,0,0,11,0
19540,0,0,0,2,0,10,3,0
27238,0,0,1,0,0,0,1,0
43562,0,0,3,0,0,0,3,0
8111,0,0,0,0,0,0,3,0
78895,0,0,1,0,0,0,1,0
39582,0,0,1,0,0,0,1,0
16749,0,0,0,0,0,0,0,0
34023,13,0,0,2,54,7,18,0
77524,0,0,1,0,0,0,1,0
21571,0,0,0,0,0,0,0,0
34619,0,0,1,0,0,0,1,0
22780,0,0,0,0,0,0,0,0
29055,0,0,1,0,0,0,1,0
15159,0,0,1,0,0,0,1,0
15373,0,0,2,0,0,0,2,0
42390,0,0,1,0,0,0,1,0
13909,0,0,1,0,0,0,1,0
45826,0,0,1,0,0,0,1,0
59102,0,0,1,0,0,0,1,0
71007,0,0,1,0,0,0,1,0
66480,0,0,1,0,0,0,1,0
15816,0,0,1,0,0,0,1,0
1217,0,0,0,3,0,38,0,0
49970,0,0,1,0,0,0,1,0
72397,0,0,1,0,0,0,1,0
59032,0,0,1,0,0,0,1,0
69915,0,0,1,0,0,0,1,0
4199,0,0,0,0,0,0,9,0
35204,0,0,1,0,0,0,1,0
17894,0,0,2,0,0,0,2,0
35732,0,0,1,0,0,0,1,0
50910,0,0,1,0,0,0,1,0
61230,0,0,1,0,0,0,2,0
12469,0,0,1,0,0,0,1,0
3136,0,0,1,0,0,0,1,0
70083,0,0,1,0,0,0,1,0
67328,0,0,2,0,0,0,2,0
4093,0,7,0,0,0,5,0,0
61909,0,0,0,2,0,3,4,0
20455,0,0,3,0,0,0,3,0
12191,0,0,7,0,0,0,7,0
54160,0,0,1,0,0,0,1,0
31662,0,0,2,0,0,0,2,0
18736,0,0,1,0,0,0,1,0
38491,0,0,1,0,0,0,1,0
45760,0,0,1,0,0,0,1,0
6864,0,0,1,0,0,0,1,0
26920,0,0,0,0,0,0,0,0
8597,0,0,0,0,0,0,11,0
3143,0,0,1,0,0,0,1,0
61132,0,0,0,0,0,0,0,0
63234,0,0,2,0,0,0,2,0
30556,0,0,1,0,0,0,1,0
31110,0,0,1,0,0,0,1,0
50650,0,0,0,0,0,0,0,0
22258,1,0,0,1,44,3,4,0
3747,0,0,7,0,0,0,7,0
11591,0,0,1,0,0,0,1,0
2057,0,0,1,0,0,0,1,0
67117,0,0,0,0,0,0,0,0
44033,0,0,1,0,0,0,1,0
31325,0,0,2,0,0,0,2,0
4993,0,0,2,0,0,0,2,0
67384,0,0,2,0,0,0,2,0
52646,0,0,1,0,0,0,1,0
34273,0,0,1,0,0,0,1,0
1070,0,0,1,0,0,0,1,0
67713,0,0,1,0,0,0,1,0
45645,0,0,1,0,0,0,1,0
63781,0,0,1,0,0,0,1,0
593,0,0,2,0,0,0,2,0
59540,0,0,0,1,0,0,0,0
18341,0,0,2,0,0,0,2,0
53036,0,0,0,1,0,0,0,0
47115,0,0,1,0,0,0,1,0
31938,0,0,1,0,0,0,1,0
3095,0,0,0,0,0,0,0,0
8558,0,0,2,0,0,0,2,0
6139,0,0,0,0,0,0,23,0
36601,0,0,0,0,0,0,8,0
10112,0,0,1,0,0,0,1,0
37467,7,0,0,1,0,1,1,0
43634,0,0,1,0,0,0,1,0
29263,0,0,1,0,0,0,1,0
84862,0,0,1,0,0,0,1,0
22989,0,0,0,0,0,0,0,0
51911,0,0,0,1,0,0,0,0
53485,0,0,1,0,0,0,1,0
65108,0,0,0,0,0,0,11,0
351,0,0,0,0,0,0,9,0
43510,4,31,0,1,53,7,44,0
6855,0,0,0,0,0,0,9,0
38095,0,0,1,0,0,0,1,0
51690,0,0,2,0,0,0,2,0
67288,0,0,0,0,0,0,0,0
36558,0,0,2,0,0,0,2,0
39014,0,0,1,0,0,0,1,0
7655,0,0,0,0,0,0,2,0
688,0,0,2,0,0,0,2,0
2399,0,0,0,0,0,0,0,0
37845,0,0,1,0,0,0,1,0
62769,0,0,0,0,0,0,7,0
35799,0,0,0,0,0,0,0,0
10268,0,0,1,0,0,0,1,0
71092,0,0,2,0,0,0,2,0
31284,0,0,1,0,0,0,1,0
47370,0,0,1,0,0,0,1,0
410,0,0,1,0,0,0,1,0
13143,0,1,0,0,0,0,0,0
17326,0,0,1,0,0,0,1,0
704,0,0,0,0,0,0,1,0
21372,0,0,0,0,0,0,0,0
18612,1,0,0,1,0,2,12,0
7482,2,0,0,2,0,13,1,0
4127,1,1,0,1,40,5,5,0
22914,0,0,5,0,0,0,5,0
56408,0,0,0,0,0,0,0,0
43627,0,0,1,0,0,0,1,0
1425,0,0,0,0,0,0,4,0
26971,0,0,0,0,0,0,0,0
44326,0,0,3,0,0,0,3,0
34479,7,0,0,1,0,2,11,0
67600,0,0,6,0,0,0,6,0
6955,0,0,5,0,0,0,5,0
6412,0,0,0,0,0,0,9,0
70053,0,0,1,0,0,0,1,0
54848,0,0,0,1,0,0,0,0
55578,0,0,2,0,0,0,2,0
38770,0,0,0,0,0,0,0,0
31308,0,0,1,0,0,0,10,0
180,0,0,0,0,0,0,14,0
15014,0,0,1,0,0,0,1,0
2790,0,0,1,0,0,0,1,0
3186,0,0,1,0,0,0,1,0
32247,1,0,0,2,14,7,10,0
2273,0,0,1,0,0,0,1,0
45251,0,0,1,0,0,0,1,0
4171,0,0,1,0,0,0,1,0
45362,0,0,7,0,0,0,7,0
47383,0,0,1,0,0,0,1,0
44571,0,0,1,0,0,0,1,0
8246,0,0,1,0,0,0,1,0
58782,0,0,6,0,0,0,6,0
33915,0,0,1,0,0,0,1,0
34814,0,0,1,0,0,0,1,0
59200,0,0,1,0,0,0,1,0
23777,1,0,0,1,0,1,1,0
650,0,0,0,0,0,0,13,0
39160,0,0,1,0,0,0,1,0
49303,0,0,1,0,0,0,1,0
10291,0,0,1,0,0,0,1,0
32130,0,0,1,0,0,0,1,0
64572,0,0,1,0,0,0,3,0
66738,0,0,1,0,0,0,1,0
42433,0,0,1,0,0,0,1,0
6014,0,0,0,0,0,0,0,0
3328,0,0,0,0,0,0,0,0
18244,0,0,2,0,0,0,2,0
34489,0,0,1,0,0,0,1,0
4627,0,0,0,0,0,0,5,0
35491,0,0,0,1,0,0,0,0
837,0,0,0,0,0,0,20,0
20358,0,0,1,0,0,0,1,0
24179,0,0,1,0,0,0,1,0
61859,0,0,1,0,0,0,1,0
11650,0,0,1,0,0,0,1,0
24525,0,0,1,0,0,0,1,0
13468,0,0,1,0,0,0,1,0
4426,0,0,0,0,0,0,15,0
42431,0,0,0,0,0,0,0,0
62937,0,0,1,0,0,0,1,0
8281,0,0,1,0,0,0,1,0
1488,0,0,0,0,0,0,10,0
45675,0,0,1,0,0,0,1,0
4870,0,0,1,0,0,0,1,0
4029,0,0,1,0,0,0,1,0
73442,0,0,1,0,0,0,1,0
27663,0,0,5,0,0,0,5,0
1179,0,0,1,0,0,0,1,0
5272,0,0,0,0,0,0,0,0
9165,0,0,0,0,0,0,0,0
18237,0,0,3,0,0,0,3,0
31777,0,0,1,0,0,0,1,0
7669,0,0,0,1,0,1,1,0
5334,0,0,2,0,0,0,2,0
14304,0,0,1,0,0,0,1,0
20109,0,0,1,0,0,0,1,0
51191,0,0,1,0,0,0,1,0
37130,0,0,1,0,0,0,1,0
13121,2,0,0,1,0,1,1,0
74447,1,0,0,1,25,4,4,0
4416,0,0,1,0,0,0,1,0
5995,0,0,0,0,0,0,0,0
24903,0,0,1,0,0,0,1,0
9795,0,0,1,0,0,0,1,0
18057,0,0,1,0,0,0,1,0
33502,0,0,1,0,0,0,1,0
6034,0,0,1,0,0,0,1,0
43186,5,0,0,3,0,24,1,0
51590,0,0,1,0,0,0,1,0
30845,0,0,1,0,0,0,1,0
57730,1,0,0,2,0,5,1,0
24793,0,0,8,0,0,0,8,0
58417,0,0,1,0,0,0,1,0
39105,0,0,5,0,0,0,5,0
1461,0,0,0,0,0,0,2,0
37578,0,0,1,0,0,0,1,0
56458,20,0,0,3,56,20,3,0
12120,0,0,1,0,0,0,1,0
32087,0,0,2,0,0,0,2,0
5289,0,0,0,0,0,0,3,0
25011,0,0,1,0,0,0,1,0
4148,0,0,1,0,0,0,1,0
10111,0,0,1,0,0,0,1,0
3580,0,0,1,0,0,0,1,0
23384,0,0,1,0,0,0,1,0
967,0,0,0,0,0,0,26,0
59299,0,0,1,0,0,0,1,0
75124,0,0,7,0,0,0,7,0
9079,0,0,0,0,0,0,0,0
47303,0,0,1,0,0,0,1,0
51701,0,0,0,2,0,1,1,0
1510,0,0,0,0,0,0,1,0
38129,0,0,1,0,0,0,1,0
8223,0,0,0,0,0,0,0,0
55217,0,0,1,0,0,0,1,0
61220,0,0,0,0,0,0,0,0
2628,0,0,1,0,0,0,1,0
1286,0,0,0,0,0,0,36,0
2332,0,0,1,0,0,0,1,0
30138,4,0,0,3,50,21,4,0
6820,0,0,0,0,0,0,0,0
5143,0,0,1,0,0,0,1,0
5224,0,0,0,0,0,1,0,0
1910,0,0,1,0,0,0,1,0
6286,2,0,0,1,0,0,0,0
7552,0,0,1,0,0,0,1,0
39917,0,0,2,0,0,0,2,0
9351,0,0,1,0,0,0,1,0
9446,0,0,0,0,0,0,0,0
10419,0,0,1,0,0,0,1,0
4291,0,0,1,0,0,0,1,0
39577,0,0,3,0,0,0,3,0
86802,0,0,0,0,0,0,0,0
79008,0,0,2,0,0,0,2,0
5293,0,0,0,0,0,0,6,0
62946,0,0,3,0,0,0,3,0
28216,0,0,0,0,0,0,0,0
60734,1,0,0,1,0,1,1,0
8437,0,0,0,0,0,0,7,0
6960,0,0,0,0,0,0,4,0
23626,0,0,1,0,0,0,1,0
3358,0,0,0,0,0,0,1,0
56431,0,0,4,0,0,0,4,0
1323,0,0,4,0,0,0,4,0
78410,0,0,0,0,0,0,0,0
12053,0,0,1,0,0,0,1,0
15674,0,0,0,0,0,0,0,0
845,0,0,0,0,0,0,6,0
84656,0,0,1,0,0,0,1,0
5,0,0,1,0,0,0,1,0
48245,0,0,9,0,0,0,9,0
52459,0,0,7,0,0,0,7,0
49193,0,0,1,0,0,0,1,0
47487,0,0,2,0,0,0,2,0
1627,0,0,0,0,0,0,35,0
54707,0,0,1,0,0,0,1,0
7800,0,0,0,0,0,0,0,0
55898,0,0,0,0,0,0,0,0
1945,0,0,0,0,0,0,2,0
66405,0,0,1,0,0,0,1,0
42817,0,0,1,0,0,0,1,0
5278,0,0,2,0,0,0,2,0
46442,0,0,3,0,0,0,3,0
73297,0,0,1,0,0,0,1,0
25040,0,0,1,0,0,0,1,0
52794,0,0,0,0,0,0,0,0
60917,0,0,1,0,0,0,1,0
66753,0,0,0,0,0,0,0,0
13708,0,0,1,0,0,0,1,0
46977,0,0,1,0,0,0,1,0
1946,0,0,0,0,0,0,13,0
25947,2,0,0,1,0,1,2,0
11411,0,0,1,0,0,0,1,0
42512,0,0,1,0,0,0,1,0
48296,0,0,4,0,0,0,4,0
35512,0,0,1,0,0,0,1,0
9178,0,0,1,0,0,0,1,0
6306,0,0,0,0,0,0,0,0
39883,0,0,0,0,0,0,0,0
60268,0,0,2,0,0,0,2,0
55244,0,0,1,0,0,0,1,0
41836,0,0,0,1,57,7,13,0
43196,0,0,1,0,0,0,1,0
63270,0,0,1,0,0,0,1,0
62708,0,0,1,0,0,0,1,0
21193,0,0,1,0,0,0,1,0
27619,0,0,2,0,0,0,2,0
77606,0,0,4,0,0,0,4,0
6775,0,0,1,0,0,0,1,0
53308,0,0,1,0,0,0,1,0
7261,0,0,0,0,0,0,3,0
4167,0,0,0,0,0,0,3,0
3767,0,0,1,0,0,0,1,0
3708,0,0,1,0,0,0,1,0
17591,6,0,0,1,0,1,6,0
65411,0,0,2,0,0,0,2,0
8571,0,0,0,0,0,0,0,0
58020,7,0,0,1,0,3,12,0
1304,0,0,0,0,0,0,3,0
3328,0,0,0,0,0,0,1,0
13003,0,0,2,0,0,0,2,0
9826,0,0,3,0,0,0,3,0
39712,0,0,1,0,0,0,1,0
9460,0,0,2,0,0,0,2,0
2257,0,0,0,0,0,0,9,0
17483,0,0,5,0,0,0,5,0
1498,0,0,1,0,0,0,1,0
4003,0,0,0,0,0,0,16,0
70647,0,0,1,0,0,0,2,0
51622,0,0,0,1,0,2,2,0
33518,0,0,2,0,0,0,2,0
29557,0,0,5,0,0,0,5,0
39963,0,0,0,2,0,12,7,0
8346,3,0,0,1,0,2,2,0
10377,0,0,1,0,0,0,1,0
30567,0,0,2,0,0,0,2,0
12463,0,0,1,0,0,0,1,0
86657,0,0,1,0,0,0,1,0
23837,0,0,2,0,0,0,2,0
32994,0,0,1,0,0,0,1,0
49080,0,0,1,0,0,0,1,0
21276,0,0,1,0,0,0,1,0
15182,0,0,3,0,0,0,3,0
71543,0,0,1,0,0,0,1,0
50377,1,0,0,2,0,1,1,0
7584,0,0,0,0,0,0,3,0
22071,0,0,2,0,0,0,2,0
10835,0,0,1,0,0,0,1,0
19931,0,0,2,0,0,0,2,0
6448,0,0,1,0,0,0,1,0
16469,0,0,1,0,0,0,1,0
59939,1,0,0,1,0,1,1,0
49771,0,0,0,0,0,0,0,0
66985,2,0,0,2,0,2,2,0
43799,0,0,1,0,0,0,1,0
49044,0,0,1,0,0,0,1,0
10269,0,0,1,0,0,0,1,0
4239,0,0,1,0,0,0,1,0
7,0,0,0,0,0,0,12,0
49021,0,0,1,0,0,0,1,0
11471,0,0,1,0,0,0,1,0
7087,0,0,1,0,0,0,1,0
43054,0,0,0,1,0,0,0,0
43455,0,0,1,0,0,0,1,0
6942,0,0,0,0,0,0,0,0
25581,0,0,1,0,0,0,1,0
44927,0,0,5,0,0,0,5,0
5527,0,0,0,0,0,0,5,0
30455,0,0,1,0,0,0,1,0
2563,0,0,2,0,0,0,2,0
19333,0,0,3,0,0,0,3,0
18648,0,0,1,0,0,0,1,0
62083,0,0,4,0,0,0,4,0
19483,0,0,1,0,0,0,1,0
27356,0,0,0,1,0,0,0,0
78763,0,0,1,0,0,0,1,0
5748,0,0,0,0,0,0,0,0
63017,0,0,2,0,0,0,2,0
5105,0,0,0,0,0,0,14,0
48305,0,0,2,0,0,0,2,0
20419,0,0,1,0,0,0,1,0
12848,0,0,1,0,0,0,1,0
4741,0,0,1,0,0,0,1,0
22622,0,0,2,0,0,0,2,0
168,0,0,0,0,0,0,12,0
2737,6,0,0,1,37,4,7,0
43074,0,0,1,0,0,0,1,0
1921,0,0,0,0,0,0,3,0
50672,0,0,1,0,0,0,1,0
25850,0,0,4,0,0,0,4,0
32606,0,0,1,0,0,0,1,0
14086,0,0,1,0,0,0,1,0
25787,0,0,1,0,0,0,1,0
7714,1,0,0,1,0,1,1,0
7218,0,0,1,0,0,0,1,0
50214,1,0,0,1,0,1,1,0
43464,0,0,2,0,0,0,2,0
16783,0,0,1,0,0,0,1,0
7769,0,0,1,0,0,0,1,0
19312,0,0,1,0,0,0,1,0
67843,0,0,1,0,0,0,1,0
35722,0,0,1,0,0,0,1,0
20255,0,0,1,0,0,0,1,0
30681,0,0,0,0,0,0,0,0
22940,1,0,0,3,0,6,3,0
71789,0,0,2,0,0,0,2,0
35203,0,0,2,0,0,0,2,0
17862,0,0,1,0,0,0,1,0
58252,0,0,8,0,0,0,8,0
52662,0,0,1,0,0,0,1,0
22895,0,0,1,0,0,0,1,0
69279,0,0,1,0,0,0,1,0
54687,0,0,0,1,0,0,0,0
49114,0,0,3,0,0,0,3,0
21836,0,0,1,0,0,0,1,0
7097,0,0,1,0,0,0,1,0
6720,0,0,0,1,0,0,0,0
21271,0,0,1,0,0,0,1,0
14683,0,0,1,0,0,0,1,0
38774,0,0,0,0,0,0,0,0
61937,0,0,0,2,0,3,1,0
42859,0,0,3,0,0,0,3,0
20317,0,0,0,1,33,3,3,0
39157,0,0,1,0,0,0,1,0
26975,0,0,0,0,0,0,0,0
15570,1,0,0,1,33,2,2,0
39514,0,0,2,0,0,0,2,0
7636,0,0,0,0,0,0,2,0
23334,0,0,2,0,0,0,2,0
3602,0,0,1,0,0,0,1,0
58583,0,0,1,0,0,0,1,0
40788,0,0,1,0,0,0,1,0
62908,0,0,1,0,0,0,1,0
9675,0,0,0,0,0,0,0,0
6280,0,0,4,0,0,0,4,0
65034,2,0,0,2,0,3,3,0
1246,0,0,0,0,0,0,6,0
71020,0,0,2,0,0,0,2,0
43944,0,0,0,0,0,0,0,0
27378,0,0,1,0,0,0,1,0
35739,0,0,1,0,0,0,1,0
60070,0,0,2,0,0,0,2,0
77233,0,0,1,0,0,0,1,0
7188,0,0,0,0,0,0,4,0
3057,0,0,1,0,0,0,1,0
3893,0,0,0,0,0,0,10,0
61010,0,0,1,0,0,0,1,0
17508,0,0,3,0,0,0,3,0
9242,0,0,0,0,0,0,0,0
70247,0,0,1,0,0,0,1,0
50001,0,0,0,0,0,0,0,0
9025,0,0,2,0,0,0,2,0
37610,0,0,1,0,0,0,1,0
40625,0,0,1,0,0,0,1,0
5134,0,0,1,0,0,0,1,0
78620,0,0,1,0,0,0,1,0
33414,0,0,0,0,0,0,0,0
1838,0,0,0,0,0,0,0,0
11977,0,0,1,0,0,0,1,0
9805,0,0,0,2,0,1,2,0
48203,0,0,1,0,0,0,1,0
11609,0,0,1,0,0,0,1,0
38139,0,0,0,1,0,0,0,0
3867,0,0,1,0,0,0,1,0
46085,0,0,2,0,0,0,2,0
18855,1,0,0,2,0,5,3,0
4939,0,0,1,0,0,0,1,0
9392,0,0,2,0,0,0,2,0
62136,0,0,1,0,0,0,1,0
50164,0,0,1,0,0,0,1,0
20805,0,0,1,0,0,0,1,0
65162,0,0,0,0,0,0,0,0
3637,0,0,0,0,0,0,1,0
11279,0,0,1,0,0,0,1,0
35895,0,0,1,0,0,0,1,0
60939,0,0,2,0,0,0,2,0
44745,1,0,0,1,50,2,2,0
53383,0,0,0,1,0,1,1,0
13488,0,0,17,0,0,0,17,0
38563,0,0,0,0,0,0,10,0
24447,5,0,0,1,0,1,7,0
9845,0,0,0,0,0,0,0,0
47236,0,0,1,0,0,0,1,0
13863,0,0,1,0,0,0,1,0
3211,0,0,2,0,0,0,2,0
5195,0,0,0,1,0,0,0,0
17451,3,0,0,1,0,1,2,0
79612,0,0,1,0,0,0,1,0
19872,2,0,0,2,0,6,4,0
72401,0,0,1,0,0,0,1,0
23028,0,0,1,0,0,0,1,0
1077,0,0,0,0,0,0,2,0
70048,0,0,1,0,0,0,1,0
35639,0,0,0,0,0,0,0,0
56263,0,0,1,0,0,0,1,0
53578,0,0,3,0,0,0,3,0
1133,0,0,1,0,0,0,1,0
18650,0,0,1,0,0,0,1,0
34064,0,0,1,0,0,0,1,0
43079,0,0,2,0,0,0,2,0
39009,0,0,1,0,0,0,1,0
16127,0,0,0,0,0,0,0,0
4680,0,0,0,0,0,0,7,0
81088,0,0,3,0,0,0,3,0
79431,0,0,1,0,0,0,1,0
46139,0,0,1,0,0,0,1,0
42863,0,0,1,0,0,0,1,0
22848,0,0,5,0,0,0,5,0
18491,0,0,1,0,0,0,1,0
2974,0,0,0,0,0,0,4,0
4872,0,0,2,0,0,0,2,0
