Kind,Name,CountClassCoupled,CountClassDerived,CountDeclMethodAll,CountLine,Cyclomatic,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,CountLineCode
Public Static Class,"org.mockitousage.junitrule.InvalidTargetMockitoJUnitRuleTest.Injected",0,0,0,1,,1,0,0,1
Public Method,"org.mockitousage.junitrule.InvalidTargetMockitoJUnitRuleTest.shouldInjectWithInvalidReference",,,,4,1,,,1,4
Public Class,"org.mockitousage.junitrule.LenientJUnitRuleTest",8,0,3,26,,1,66,3,21
Anonymous Class,"org.mockitousage.junitrule.LenientJUnitRuleTest.(Anon_1)",0,0,1,4,,1,0,1,4
Public Method,"org.mockitousage.junitrule.LenientJUnitRuleTest.(Anon_1).log",,,,3,1,,,1,3
Public Method,"org.mockitousage.junitrule.LenientJUnitRuleTest.no_warning_for_stubbing_arg_mismatch",,,,4,1,,,1,4
Public Method,"org.mockitousage.junitrule.LenientJUnitRuleTest.no_warning_for_stubbing_arg_mismatch_on_failure",,,,5,1,,,1,5
Public Method,"org.mockitousage.junitrule.LenientJUnitRuleTest.no_warning_for_unused_stubbing",,,,3,1,,,1,3
Public Class,"org.mockitousage.junitrule.MockitoJUnitRuleTest",6,0,1,28,,1,33,1,21
Public Static Class,"org.mockitousage.junitrule.MockitoJUnitRuleTest.InjectInto",1,0,1,7,,1,0,1,6
Public Method,"org.mockitousage.junitrule.MockitoJUnitRuleTest.InjectInto.getInjected",,,,3,1,,,1,3
Public Static Class,"org.mockitousage.junitrule.MockitoJUnitRuleTest.Injected",0,0,0,1,,1,0,0,1
Public Method,"org.mockitousage.junitrule.MockitoJUnitRuleTest.testInjectMocks",,,,5,1,,,1,5
Public Class,"org.mockitousage.junitrule.MutableStrictJUnitRuleTest",3,0,2,56,,1,0,2,37
Public Static Class,"org.mockitousage.junitrule.MutableStrictJUnitRuleTest.LenientByDefault",7,0,2,15,,1,25,2,11
Public Method,"org.mockitousage.junitrule.MutableStrictJUnitRuleTest.LenientByDefault.unused_stub",,,,3,1,,,1,3
Public Method,"org.mockitousage.junitrule.MutableStrictJUnitRuleTest.LenientByDefault.unused_stub_with_strictness",,,,6,1,,,1,4
Public Static Class,"org.mockitousage.junitrule.MutableStrictJUnitRuleTest.StrictByDefault",7,0,2,15,,1,25,2,11
Public Method,"org.mockitousage.junitrule.MutableStrictJUnitRuleTest.StrictByDefault.unused_stub",,,,3,1,,,1,3
Public Method,"org.mockitousage.junitrule.MutableStrictJUnitRuleTest.StrictByDefault.unused_stub_with_lenient",,,,6,1,,,1,4
Public Method,"org.mockitousage.junitrule.MutableStrictJUnitRuleTest.rule_can_be_changed_to_lenient",,,,9,1,,,1,6
Public Method,"org.mockitousage.junitrule.MutableStrictJUnitRuleTest.rule_can_be_changed_to_strict",,,,9,1,,,1,6
Public Class,"org.mockitousage.junitrule.RuleTestWithFactoryMethodTest",6,0,1,31,,1,33,1,22
Public Static Class,"org.mockitousage.junitrule.RuleTestWithFactoryMethodTest.InjectInto",1,0,1,8,,1,0,1,6
Public Method,"org.mockitousage.junitrule.RuleTestWithFactoryMethodTest.InjectInto.getInjected",,,,3,1,,,1,3
Public Static Class,"org.mockitousage.junitrule.RuleTestWithFactoryMethodTest.Injected",0,0,0,2,,1,0,0,2
Public Method,"org.mockitousage.junitrule.RuleTestWithFactoryMethodTest.testInjectMocks",,,,6,1,,,1,5
Public Class,"org.mockitousage.junitrule.RuleTestWithParameterConstructorTest",6,0,1,31,,1,33,1,22
Public Static Class,"org.mockitousage.junitrule.RuleTestWithParameterConstructorTest.InjectInto",1,0,1,8,,1,0,1,6
Public Method,"org.mockitousage.junitrule.RuleTestWithParameterConstructorTest.InjectInto.getInjected",,,,3,1,,,1,3
Public Static Class,"org.mockitousage.junitrule.RuleTestWithParameterConstructorTest.Injected",0,0,0,2,,1,0,0,2
Public Method,"org.mockitousage.junitrule.RuleTestWithParameterConstructorTest.testInjectMocks",,,,6,1,,,1,5
Public Class,"org.mockitousage.junitrule.StrictJUnitRuleTest",14,0,10,142,,1,40,10,96
Public Method,"org.mockitousage.junitrule.StrictJUnitRuleTest.fails_fast_when_stubbing_invoked_with_different_argument",,,,40,1,,,1,32
Anonymous Class,"org.mockitousage.junitrule.StrictJUnitRuleTest.fails_fast_when_stubbing_invoked_with_different_argument.(Anon_1)",2,0,1,23,,1,0,1,23
Public Method,"org.mockitousage.junitrule.StrictJUnitRuleTest.fails_fast_when_stubbing_invoked_with_different_argument.(Anon_1).doAssert",,,,22,1,,,1,22
Public Method,"org.mockitousage.junitrule.StrictJUnitRuleTest.fails_when_unused_stubbings",,,,8,1,,,1,5
Public Method,"org.mockitousage.junitrule.StrictJUnitRuleTest.ok_when_all_stubbings_used",,,,4,1,,,1,4
Public Method,"org.mockitousage.junitrule.StrictJUnitRuleTest.ok_when_no_stubbings",,,,4,1,,,1,4
Public Method,"org.mockitousage.junitrule.StrictJUnitRuleTest.ok_when_used_and_mismatched_argument",,,,5,1,,,1,5
Public Method,"org.mockitousage.junitrule.StrictJUnitRuleTest.rule_validates_mockito_usage",,,,7,1,,,1,4
Public Method,"org.mockitousage.junitrule.StrictJUnitRuleTest.test_failure_trumps_unused_stubbings",,,,10,1,,,1,6
Public Method,"org.mockitousage.junitrule.StrictJUnitRuleTest.unused_stubs_with_multiple_mocks",,,,24,1,,,1,18
Anonymous Class,"org.mockitousage.junitrule.StrictJUnitRuleTest.unused_stubs_with_multiple_mocks.(Anon_2)",1,0,1,10,,1,0,1,10
Public Method,"org.mockitousage.junitrule.StrictJUnitRuleTest.unused_stubs_with_multiple_mocks.(Anon_2).doAssert",,,,9,1,,,1,9
Public Method,"org.mockitousage.junitrule.StrictJUnitRuleTest.verify_no_more_interactions_ignores_stubs",,,,12,1,,,1,7
Public Method,"org.mockitousage.junitrule.StrictJUnitRuleTest.why_do_return_syntax_is_useful",,,,10,1,,,1,5
Public Class,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest",8,0,12,187,,1,50,12,140
Private Static Method,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.declareStubbing",,,,3,1,,,1,3
Private Static Method,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.declareStubbingWithArg",,,,3,1,,,1,3
Public Method,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.multiple_stubbing_arg_mismatch_on_failure",,,,26,1,,,1,21
Anonymous Class,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.multiple_stubbing_arg_mismatch_on_failure.(Anon_5)",3,0,1,13,,1,0,1,13
Public Method,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.multiple_stubbing_arg_mismatch_on_failure.(Anon_5).doAssert",,,,12,1,,,1,12
Public Method,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.no_mismatch_when_stub_was_used",,,,17,1,,,1,12
Anonymous Class,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.no_mismatch_when_stub_was_used.(Anon_7)",2,0,1,5,,1,0,1,5
Public Method,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.no_mismatch_when_stub_was_used.(Anon_7).doAssert",,,,4,1,,,1,4
Public Method,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.no_stubbing_arg_mismatch_on_pass",,,,15,1,,,1,12
Anonymous Class,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.no_stubbing_arg_mismatch_on_pass.(Anon_8)",3,0,1,7,,2,0,1,7
Public Method,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.no_stubbing_arg_mismatch_on_pass.(Anon_8).run",,,,6,1,,,1,6
Public Method,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.no_stubbing_arg_mismatch_when_no_mismatch_on_fail",,,,14,1,,,1,11
Anonymous Class,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.no_stubbing_arg_mismatch_when_no_mismatch_on_fail.(Anon_3)",2,0,1,5,,1,0,1,5
Public Method,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.no_stubbing_arg_mismatch_when_no_mismatch_on_fail.(Anon_3).doAssert",,,,4,1,,,1,4
Public Method,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.no_stubbing_warning_on_pass",,,,12,1,,,1,9
Anonymous Class,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.no_stubbing_warning_on_pass.(Anon_4)",2,0,1,4,,2,0,1,4
Public Method,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.no_stubbing_warning_on_pass.(Anon_4).run",,,,3,1,,,1,3
Public Method,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.no_unused_stubs_reported_on_failure",,,,13,1,,,1,10
Anonymous Class,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.no_unused_stubs_reported_on_failure.(Anon_1)",2,0,1,5,,1,0,1,5
Public Method,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.no_unused_stubs_reported_on_failure.(Anon_1).doAssert",,,,4,1,,,1,4
Public Method,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.reports_only_mismatching_stubs",,,,22,1,,,1,17
Anonymous Class,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.reports_only_mismatching_stubs.(Anon_6)",3,0,1,9,,1,0,1,9
Public Method,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.reports_only_mismatching_stubs.(Anon_6).doAssert",,,,8,1,,,1,8
Public Method,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.stubbing_arg_mismatch_on_failure",,,,18,1,,,1,15
Anonymous Class,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.stubbing_arg_mismatch_on_failure.(Anon_2)",3,0,1,9,,1,0,1,9
Public Method,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.stubbing_arg_mismatch_on_failure.(Anon_2).doAssert",,,,8,1,,,1,8
Private Method,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.useStubbingWithArg",,,,3,1,,,1,3
Public Method,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.warns_about_unused_stubs_when_passed",,,,15,1,,,1,11
Anonymous Class,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.warns_about_unused_stubs_when_passed.(Anon_9)",3,0,1,8,,2,0,1,7
Public Method,"org.mockitousage.junitrule.StubbingWarningsJUnitRuleTest.warns_about_unused_stubs_when_passed.(Anon_9).run",,,,7,1,,,1,6
Public Class,"org.mockitousage.junitrule.StubbingWarningsMultiThreadingTest",9,0,2,48,,1,33,2,35
Public Method,"org.mockitousage.junitrule.StubbingWarningsMultiThreadingTest.unused_stub_from_different_thread",,,,22,1,,,1,17
Anonymous Class,"org.mockitousage.junitrule.StubbingWarningsMultiThreadingTest.unused_stub_from_different_thread.(Anon_3)",3,0,1,7,,2,0,1,7
Public Method,"org.mockitousage.junitrule.StubbingWarningsMultiThreadingTest.unused_stub_from_different_thread.(Anon_3).run",,,,6,1,,,1,6
Anonymous Class,"org.mockitousage.junitrule.StubbingWarningsMultiThreadingTest.unused_stub_from_different_thread.(Anon_4)",2,0,1,4,,2,0,1,4
Public Method,"org.mockitousage.junitrule.StubbingWarningsMultiThreadingTest.unused_stub_from_different_thread.(Anon_4).run",,,,3,1,,,1,3
Public Method,"org.mockitousage.junitrule.StubbingWarningsMultiThreadingTest.using_stubbing_from_different_thread",,,,17,1,,,1,13
Anonymous Class,"org.mockitousage.junitrule.StubbingWarningsMultiThreadingTest.using_stubbing_from_different_thread.(Anon_1)",2,0,1,4,,2,0,1,4
Public Method,"org.mockitousage.junitrule.StubbingWarningsMultiThreadingTest.using_stubbing_from_different_thread.(Anon_1).run",,,,3,1,,,1,3
Anonymous Class,"org.mockitousage.junitrule.StubbingWarningsMultiThreadingTest.using_stubbing_from_different_thread.(Anon_2)",2,0,1,4,,2,0,1,4
Public Method,"org.mockitousage.junitrule.StubbingWarningsMultiThreadingTest.using_stubbing_from_different_thread.(Anon_2).run",,,,3,1,,,1,3
Public Class,"org.mockitousage.junitrule.VerificationCollectorImplTest",6,0,7,106,,1,0,9,79
Public Static Class,"org.mockitousage.junitrule.VerificationCollectorImplTest.VerificationCollectorRuleInner",4,0,2,20,,1,100,2,15
Public Method,"org.mockitousage.junitrule.VerificationCollectorImplTest.VerificationCollectorRuleInner.should_fail",,,,5,1,,,1,4
Public Method,"org.mockitousage.junitrule.VerificationCollectorImplTest.VerificationCollectorRuleInner.should_not_fail",,,,6,1,,,1,5
Private Method,"org.mockitousage.junitrule.VerificationCollectorImplTest.assertAtLeastOneFailure",,,,9,2,,,2,9
Public Method,"org.mockitousage.junitrule.VerificationCollectorImplTest.should_collect_multiple_verification_failures",,,,15,2,,,2,13
Public Method,"org.mockitousage.junitrule.VerificationCollectorImplTest.should_collect_verification_failures",,,,8,1,,,1,6
Public Method,"org.mockitousage.junitrule.VerificationCollectorImplTest.should_continue_collecting_after_failing_verification",,,,11,1,,,1,8
Public Method,"org.mockitousage.junitrule.VerificationCollectorImplTest.should_invoke_collector_rule_after_test",,,,7,1,,,1,6
Public Method,"org.mockitousage.junitrule.VerificationCollectorImplTest.should_not_throw_any_exceptions_when_verifications_are_successful",,,,9,1,,,1,7
Public Method,"org.mockitousage.junitrule.VerificationCollectorImplTest.should_only_collect_failures_ignore_successful_verifications",,,,10,1,,,1,7
Package,"org.mockitousage.junitrunner",,,,842,,,,69,601
Public Class,"org.mockitousage.junitrunner.DeepStubbingWithJUnitRunnerTest",4,0,1,32,,1,0,1,21
Interface,"org.mockitousage.junitrunner.DeepStubbingWithJUnitRunnerTest.Bar",0,0,0,3,,0,0,0,2
Interface,"org.mockitousage.junitrunner.DeepStubbingWithJUnitRunnerTest.Foo",1,0,1,3,,0,0,0,3
Abstract Method,"org.mockitousage.junitrunner.DeepStubbingWithJUnitRunnerTest.Foo.getBar",,,,1,0,,,0,1
Interface,"org.mockitousage.junitrunner.DeepStubbingWithJUnitRunnerTest.Root",1,0,1,3,,0,0,0,3
Abstract Method,"org.mockitousage.junitrunner.DeepStubbingWithJUnitRunnerTest.Root.getFoo",,,,1,0,,,0,1
Public Static Class,"org.mockitousage.junitrunner.DeepStubbingWithJUnitRunnerTest.SomeClass",2,0,1,5,,1,0,1,5
Method,"org.mockitousage.junitrunner.DeepStubbingWithJUnitRunnerTest.SomeClass.someMethod",,,,3,1,,,1,3
Public Method,"org.mockitousage.junitrunner.DeepStubbingWithJUnitRunnerTest.deep_stubs_dont_trigger_unnecessary_stubbing_exception",,,,6,1,,,1,3
Public Class,"org.mockitousage.junitrunner.Filters",0,0,1,15,,1,0,1,14
Public Static Method,"org.mockitousage.junitrunner.Filters.methodNameContains",,,,13,1,,,1,12
Anonymous Class,"org.mockitousage.junitrunner.Filters.methodNameContains.(Anon_1)",1,0,2,10,,2,0,2,9
Public Method,"org.mockitousage.junitrunner.Filters.methodNameContains.(Anon_1).describe",,,,3,1,,,1,3
Public Method,"org.mockitousage.junitrunner.Filters.methodNameContains.(Anon_1).shouldRun",,,,3,1,,,1,3
Public Class,"org.mockitousage.junitrunner.JUnit45RunnerTest",6,0,3,34,,1,50,3,26
Class,"org.mockitousage.junitrunner.JUnit45RunnerTest.ListDependent",0,0,1,7,,1,0,1,6
Public Method,"org.mockitousage.junitrunner.JUnit45RunnerTest.ListDependent.getList",,,,3,1,,,1,3
Public Method,"org.mockitousage.junitrunner.JUnit45RunnerTest.shouldFilterTestMethodsCorrectly",,,,7,1,,,1,5
Public Method,"org.mockitousage.junitrunner.JUnit45RunnerTest.shouldInitMocksUsingRunner",,,,4,1,,,1,4
Public Method,"org.mockitousage.junitrunner.JUnit45RunnerTest.shouldInjectMocksUsingRunner",,,,4,1,,,1,4
Public Class,"org.mockitousage.junitrunner.ModellingVerboseMockitoTest",4,0,15,34,,2,33,3,22
Public Method,"org.mockitousage.junitrunner.ModellingVerboseMockitoTest.cleanStackTraces",,,,3,1,,,1,3
Public Method,"org.mockitousage.junitrunner.ModellingVerboseMockitoTest.shouldLogUnusedStubbingWarningWhenTestFails",,,,11,1,,,1,7
Public Method,"org.mockitousage.junitrunner.ModellingVerboseMockitoTest.shouldNotLogAnythingWhenNoWarnings",,,,10,1,,,1,6
Public Class,"org.mockitousage.junitrunner.SilentRunnerTest",10,0,17,109,,2,19,5,82
Public Static Class,"org.mockitousage.junitrunner.SilentRunnerTest.FailsInConstructor",1,0,1,9,,1,100,1,9
Public Method,"org.mockitousage.junitrunner.SilentRunnerTest.FailsInConstructor.some_behavior",,,,1,1,,,1,1
Public Static Class,"org.mockitousage.junitrunner.SilentRunnerTest.HasUnnecessaryStubs",3,0,2,19,,1,50,2,14
Public Method,"org.mockitousage.junitrunner.SilentRunnerTest.HasUnnecessaryStubs.usesStub",,,,3,1,,,1,3
Public Method,"org.mockitousage.junitrunner.SilentRunnerTest.HasUnnecessaryStubs.usesStubWithDifferentArg",,,,4,1,,,1,4
Public Static Class,"org.mockitousage.junitrunner.SilentRunnerTest.SomeFailingFeature",2,0,1,7,,1,0,1,7
Public Method,"org.mockitousage.junitrunner.SilentRunnerTest.SomeFailingFeature.some_failing_behavior",,,,4,1,,,1,4
Public Static Class,"org.mockitousage.junitrunner.SilentRunnerTest.SomeFeature",3,0,1,7,,1,0,1,7
Public Method,"org.mockitousage.junitrunner.SilentRunnerTest.SomeFeature.some_behavior",,,,4,1,,,1,4
Public Static Class,"org.mockitousage.junitrunner.SilentRunnerTest.UsesFrameworkIncorrectly",2,0,1,8,,1,0,1,7
Public Method,"org.mockitousage.junitrunner.SilentRunnerTest.UsesFrameworkIncorrectly.unfinished_stubbing_test_method",,,,3,1,,,1,3
Public Method,"org.mockitousage.junitrunner.SilentRunnerTest.failing_test",,,,8,1,,,1,6
Public Method,"org.mockitousage.junitrunner.SilentRunnerTest.failing_test_in_constructor",,,,8,1,,,1,6
Public Method,"org.mockitousage.junitrunner.SilentRunnerTest.ignores_unused_stubs",,,,7,1,,,1,5
Public Method,"org.mockitousage.junitrunner.SilentRunnerTest.passing_test",,,,8,1,,,1,6
Public Method,"org.mockitousage.junitrunner.SilentRunnerTest.validates_framework_usage",,,,8,1,,,1,6
Public Class,"org.mockitousage.junitrunner.StrictRunnerTest",14,0,17,156,,2,0,5,110
Private Static Class,"org.mockitousage.junitrunner.StrictRunnerTest.MyAssertionError",0,0,0,1,,2,0,0,1
Public Static Class,"org.mockitousage.junitrunner.StrictRunnerTest.RunnerAndRule",5,0,1,10,,1,50,1,8
Public Method,"org.mockitousage.junitrunner.StrictRunnerTest.RunnerAndRule.passing_test",,,,4,1,,,1,4
Public Static Class,"org.mockitousage.junitrunner.StrictRunnerTest.StubUsedFromDifferentThread",3,0,1,19,,1,0,1,13
Public Method,"org.mockitousage.junitrunner.StrictRunnerTest.StubUsedFromDifferentThread.passing_test",,,,14,1,,,1,10
Anonymous Class,"org.mockitousage.junitrunner.StrictRunnerTest.StubUsedFromDifferentThread.passing_test.(Anon_1)",2,0,1,4,,2,0,1,4
Public Method,"org.mockitousage.junitrunner.StrictRunnerTest.StubUsedFromDifferentThread.passing_test.(Anon_1).run",,,,3,1,,,1,3
Public Static Class,"org.mockitousage.junitrunner.StrictRunnerTest.StubbingInBeforeUnused",4,1,2,7,,1,50,2,7
Public Method,"org.mockitousage.junitrunner.StrictRunnerTest.StubbingInBeforeUnused.before",,,,3,1,,,1,3
Public Method,"org.mockitousage.junitrunner.StrictRunnerTest.StubbingInBeforeUnused.dummy",,,,1,1,,,1,1
Public Static Class,"org.mockitousage.junitrunner.StrictRunnerTest.StubbingInBeforeUsed",1,0,3,5,,2,0,1,5
Public Method,"org.mockitousage.junitrunner.StrictRunnerTest.StubbingInBeforeUsed.test",,,,3,1,,,1,3
Public Static Class,"org.mockitousage.junitrunner.StrictRunnerTest.StubbingInConstructorUnused",3,1,1,4,,1,100,1,4
Public Method,"org.mockitousage.junitrunner.StrictRunnerTest.StubbingInConstructorUnused.dummy",,,,1,1,,,1,1
Public Static Class,"org.mockitousage.junitrunner.StrictRunnerTest.StubbingInConstructorUsed",1,0,2,5,,2,0,1,5
Public Method,"org.mockitousage.junitrunner.StrictRunnerTest.StubbingInConstructorUsed.test",,,,3,1,,,1,3
Public Static Class,"org.mockitousage.junitrunner.StrictRunnerTest.StubbingInTestUnused",3,0,1,7,,1,0,1,7
Public Method,"org.mockitousage.junitrunner.StrictRunnerTest.StubbingInTestUnused.test",,,,5,1,,,1,5
Public Static Class,"org.mockitousage.junitrunner.StrictRunnerTest.StubbingInTestUsed",3,0,1,7,,1,0,1,7
