Kind,Name,CountClassCoupled,CountLineCode,Cyclomatic,SumCyclomatic,MaxInheritanceTree,PercentLackOfCohesion
File,"IfTrueAttribute.java",,11,,1,,
File,"IgnoreDependenciesExecutor.java",,35,,7,,
File,"IgnoredTestListener.java",,7,,0,,
File,"IgnoredTestResult.java",,46,,11,,
File,"Image.java",,200,,46,,
File,"ImageOperation.java",,21,,5,,
File,"ImageTest.java",,86,,7,,
File,"ImmutableResourceException.java",,11,,2,,
File,"ImmutableTest.java",,51,,8,,
File,"ImplementationSpecificArgument.java",,14,,3,,
File,"ImplementationSpecificArgumentTest.java",,31,,1,,
File,"ImportTask.java",,198,,38,,
File,"ImportTest.java",,116,,13,,
File,"IncludeTest.java",,97,,12,,
File,"InitializeClassTest.java",,43,,3,,
File,"InnerClassFilenameFilter.java",,18,,3,,
File,"Input.java",,134,,27,,
File,"InputHandler.java",,6,,0,,
File,"InputRequest.java",,30,,8,,
File,"InputTest.java",,82,,13,,
File,"InstanceOf.java",,61,,14,,
File,"IntegerCPInfo.java",,16,,3,,
File,"InterfaceMethodRefCPInfo.java",,50,,8,,
File,"Intersect.java",,29,,5,,
File,"IntrospectionHelper.java",,944,,219,,
File,"IntrospectionHelperTest.java",,556,,107,,
File,"InvokeDynamicCPInfo.java",,32,,5,,
File,"IsFailure.java",,14,,3,,
File,"IsFailureTest.java",,17,,2,,
File,"IsFalse.java",,15,,4,,
File,"IsFileSelected.java",,36,,7,,
File,"IsFileSelectedTest.java",,39,,6,,
File,"IsLastModified.java",,129,,27,,
File,"IsReachable.java",,95,,16,,
File,"IsReachableTest.java",,65,,10,,
File,"IsReference.java",,34,,7,,
File,"IsReferenceTest.java",,40,,4,,
File,"IsSet.java",,17,,3,,
File,"IsSigned.java",,79,,15,,
File,"IsSignedTest.java",,29,,5,,
File,"IsTrue.java",,16,,4,,
File,"JAXPUtils.java",,105,,23,,
File,"JAXPUtilsTest.java",,20,,2,,
File,"JDBCTask.java",,226,,49,,
File,"JDependTask.java",,352,,72,,
File,"JDependTest.java",,48,,7,,
File,"JJDoc.java",,124,,20,,
File,"JJTree.java",,221,,42,,
File,"JUnit3NonTestMissed.java",,6,,1,,
File,"JUnit3TestNotMissed.java",,6,,1,,
File,"JUnit4SampleTest.java",,19,,3,,
File,"JUnit4Skippable.java",,44,,8,,
File,"JUnit4TestMethodAdapter.java",,121,,26,,
File,"JUnitClassLoaderTest.java",,11,,1,,
File,"JUnitLauncherTask.java",,433,,84,,
File,"JUnitLauncherTaskTest.java",,68,,15,,
File,"JUnitReportTest.java",,176,,24,,
File,"JUnitResultFormatter.java",,12,,0,,
File,"JUnitTask.java",,1245,,259,,
File,"JUnitTaskMirror.java",,35,,0,,
File,"JUnitTaskMirrorImpl.java",,65,,10,,
File,"JUnitTaskTest.java",,531,,52,,
File,"JUnitTest.java",,255,,65,,
File,"JUnitTestListenerTest.java",,74,,9,,
File,"JUnitTestRunner.java",,833,,167,,
File,"JUnitTestRunnerTest.java",,228,,44,,
File,"JUnitVersionHelper.java",,93,,18,,
File,"JUnitVersionHelperTest.java",,74,,13,,
File,"JakartaOroMatcher.java",,72,,15,,
File,"JakartaOroMatcherTest.java",,6,,1,,
File,"JakartaOroRegexp.java",,45,,8,,
File,"JakartaOroRegexpTest.java",,6,,1,,
File,"JakartaRegexpMatcher.java",,74,,16,,
File,"JakartaRegexpMatcherTest.java",,17,,4,,
File,"JakartaRegexpRegexp.java",,42,,7,,
File,"JakartaRegexpRegexpTest.java",,17,,4,,
File,"Jar.java",,651,,132,,
File,"JarFileIterator.java",,39,,6,,
File,"JarLibAvailableTask.java",,61,,16,,
File,"JarLibDisplayTask.java",,46,,11,,
File,"JarLibManifestTask.java",,108,,21,,
File,"JarLibResolveTask.java",,125,,26,,
File,"JarMarker.java",,34,,9,,
File,"JarTest.java",,244,,39,,
File,"Jasper41Mangler.java",,41,,9,,
File,"JasperC.java",,100,,15,,
File,"Java.java",,517,,123,,
File,"Java13CommandLauncher.java",,24,,4,,
File,"JavaCC.java",,297,,75,,
File,"JavaClassHelper.java",,27,,5,,
File,"JavaConstantResource.java",,38,,8,,
File,"JavaEnvUtils.java",,294,,46,,
File,"JavaEnvUtilsTest.java",,102,,13,,
File,"JavaResource.java",,88,,20,,
File,"JavaResourceTest.java",,35,,4,,
File,"JavaTest.java",,423,,67,,
File,"JavaVersion.java",,56,,13,,
File,"Javac.java",,907,,220,,
File,"Javac12.java",,45,,4,,
File,"Javac13.java",,27,,3,,
File,"JavacExternal.java",,48,,6,,
File,"JavacTest.java",,228,,19,,
File,"Javadoc.java",,1396,,324,,
File,"JavadocTest.java",,77,,17,,
File,"Javah.java",,227,,58,,
File,"JavahAdapter.java",,6,,0,,
File,"JavahAdapterFactory.java",,59,,13,,
File,"JavahTest.java",,36,,4,,
File,"JavaxScriptRunner.java",,141,,27,,
File,"JbossDeploymentTool.java",,53,,10,,
File,"Jdk14RegexpMatcher.java",,74,,16,,
File,"Jdk14RegexpMatcherTest.java",,23,,5,,
File,"Jdk14RegexpRegexp.java",,53,,10,,
File,"Jdk14RegexpRegexpTest.java",,23,,5,,
File,"Jikes.java",,122,,26,,
File,"Jikes.java",,74,,8,,
File,"JikesOutputParser.java",,85,,22,,
File,"JlinkTask.java",,82,,19,,
File,"JonasDeploymentTool.java",,397,,72,,
File,"JonasHotDeploymentTool.java",,106,,22,,
File,"JspC.java",,305,,74,,
File,"JspCompilerAdapter.java",,10,,0,,
File,"JspCompilerAdapterFactory.java",,42,,9,,
File,"JspMangler.java",,6,,0,,
File,"JspNameMangler.java",,73,,13,,
File,"JspcTest.java",,102,,15,,
File,"JupiterSampleTest.java",,36,,7,,
File,"Jvc.java",,59,,11,,
File,"KaffeNative2Ascii.java",,44,,7,,
File,"KaffeRmic.java",,58,,10,,
File,"Kaffeh.java",,52,,10,,
File,"KeepAliveInputStream.java",,14,,3,,
File,"KeepAliveOutputStream.java",,21,,5,,
File,"KeySubst.java",,111,,16,,
File,"Kjc.java",,60,,11,,
File,"LICENSE.junit.html",,0,0,0,,
File,"LICENSE.junit4.html",,0,0,0,,
File,"Last.java",,31,,3,,
File,"LaunchException.java",,7,,1,,
File,"Launcher.java",,242,,51,,
File,"LayoutPreservingProperties.java",,448,,103,,
File,"LayoutPreservingPropertiesTest.java",,195,,11,,
File,"LazyFileOutputStream.java",,68,,15,,
File,"LazyFileOutputStreamTest.java",,47,,6,,
File,"LazyHashtable.java",,43,,10,,
File,"LazyResourceCollectionTest.java",,146,,13,,
File,"LazyResourceCollectionWrapper.java",,105,,22,,
File,"LeadPipeInputStream.java",,79,,17,,
File,"LegacyBriefResultFormatter.java",,10,,1,,
File,"LegacyPlainResultFormatter.java",,243,,43,,
File,"LegacyXmlResultFormatter.java",,299,,51,,
File,"Length.java",,217,,49,,
File,"LibFileSet.java",,25,,6,,
File,"LibraryDisplayer.java",,78,,17,,
File,"LineContains.java",,111,,28,,
File,"LineContainsRegExp.java",,103,,25,,
File,"LineContainsTest.java",,42,,5,,
File,"LineOrientedOutputStream.java",,67,,13,,
File,"LineOrientedOutputStreamRedirector.java",,29,,5,,
File,"LineOrientedOutputStreamTest.java",,111,,20,,
File,"LineTokenizer.java",,62,,13,,
File,"LinkedHashtable.java",,95,,22,,
File,"LinkedHashtableTest.java",,132,,17,,
File,"ListenerDefinition.java",,93,,21,,
File,"LoadFile.java",,8,,1,,
File,"LoadFileTest.java",,80,,12,,
File,"LoadProperties.java",,114,,24,,
File,"LoadResource.java",,114,,28,,
File,"LoaderRefTest.java",,22,,2,,
File,"LoaderUtils.java",,42,,11,,
File,"LoaderUtilsTest.java",,16,,1,,
File,"Local.java",,16,,3,,
File,"LocalProperties.java",,51,,11,,
File,"LocalPropertyStack.java",,76,,16,,
File,"Location.java",,62,,13,,
File,"LocationResolver.java",,24,,4,,
File,"LocationTest.java",,63,,7,,
File,"Locator.java",,265,,54,,
File,"LocatorTest.java",,107,,15,,
File,"Log4jListener.java",,94,,18,,
File,"LogLevel.java",,36,,4,,
File,"LogListener.java",,4,,0,,
File,"LogOutputResource.java",,26,,4,,
File,"LogOutputStream.java",,36,,8,,
File,"LogStreamHandler.java",,19,,3,,
File,"LongCPInfo.java",,16,,3,,
File,"MSVSS.java",,385,,106,,
File,"MSVSSADD.java",,41,,8,,
File,"MSVSSCHECKIN.java",,38,,7,,
File,"MSVSSCHECKOUT.java",,52,,11,,
File,"MSVSSCP.java",,21,,3,,
File,"MSVSSCREATE.java",,29,,5,,
File,"MSVSSConstants.java",,51,,0,,
File,"MSVSSGET.java",,55,,12,,
File,"MSVSSHISTORY.java",,79,,18,,
File,"MSVSSLABEL.java",,37,,7,,
File,"MSVSSTest.java",,321,,26,,
File,"MacCommandLauncher.java",,22,,3,,
File,"MacroDef.java",,421,,107,,
File,"MacroDefTest.java",,136,,24,,
File,"MacroInstance.java",,303,,61,,
File,"MagicNames.java",,50,,1,,
File,"MailLogger.java",,298,,55,,
File,"MailMessage.java",,255,,62,,
File,"MailMessageTest.java",,514,,56,,
File,"Mailer.java",,98,,23,,
File,"Main.java",,774,,167,,
File,"Majority.java",,36,,8,,
File,"MajoritySelector.java",,37,,8,,
File,"MakeUrl.java",,131,,28,,
File,"MakeUrlTest.java",,91,,7,,
File,"Manifest.java",,551,,125,,
File,"ManifestClassPath.java",,91,,18,,
File,"ManifestClassPathTest.java",,204,,19,,
File,"ManifestException.java",,7,,1,,
File,"ManifestTask.java",,125,,27,,
File,"ManifestTest.java",,286,,30,,
File,"MappedResource.java",,55,,15,,
File,"MappedResourceCollection.java",,165,,38,,
File,"Mapper.java",,184,,44,,
File,"MapperResult.java",,53,,12,,
File,"MapperTest.java",,166,,11,,
File,"MappingSelector.java",,65,,14,,
File,"Matches.java",,52,,11,,
File,"MatchingTask.java",,203,,46,,
File,"MergingMapper.java",,20,,5,,
File,"Message.java",,89,,18,,
File,"MessageTest.java",,35,,3,,
File,"MethodHandleCPInfo.java",,44,,8,,
File,"MethodParam.java",,6,,1,,
File,"MethodRefCPInfo.java",,49,,8,,
File,"MethodTypeCPInfo.java",,29,,5,,
File,"MimeMail.java",,13,,1,,
File,"MimeMailer.java",,255,,46,,
File,"Mkdir.java",,55,,11,,
File,"MkdirTest.java",,31,,4,,
File,"MockAlgorithm.java",,14,,3,,
File,"MockBuildListener.java",,43,,11,,
File,"MockCache.java",,44,,11,,
File,"MockComparator.java",,10,,2,,
File,"ModifiedSelector.java",,386,,93,,
File,"ModifiedSelectorTest.java",,657,,92,,
File,"ModuleCPInfo.java",,23,,4,,
File,"Move.java",,243,,57,,
File,"MoveTest.java",,118,,18,,
File,"MultiMapTest.java",,49,,11,,
File,"MultiRootFileSet.java",,152,,37,,
File,"MultiRootFileSetTest.java",,85,,13,,
File,"MultilineAsserts.java",,16,,4,,
File,"MultipleChoiceInputRequest.java",,26,,5,,
File,"NAMESPACE-sampleproject.namespace.xml",,0,0,0,,
File,"Name.java",,7,,1,,
File,"Name.java",,69,,16,,
File,"NameAndTypeCPInfo.java",,37,,7,,
File,"NamedTest.java",,4,,0,,
File,"Native2Ascii.java",,170,,38,,
File,"Native2AsciiAdapter.java",,8,,0,,
File,"Native2AsciiAdapterFactory.java",,48,,11,,
File,"Native2AsciiFilter.java",,14,,3,,
File,"Native2AsciiTest.java",,29,,3,,
File,"Native2AsciiUtils.java",,44,,10,,
File,"Native2AsciiUtilsTest.java",,48,,9,,
File,"NetRexxC.java",,504,,140,,
File,"Nice.java",,36,,8,,
File,"NiceTest.java",,45,,7,,
File,"NioZipEncoding.java",,54,,10,,
File,"NoBannerLogger.java",,29,,7,,
File,"NoExitSecurityManager.java",,12,,2,,
File,"NoNewLineTest.java",,17,,2,,
File,"NoVmCrash.java",,7,,1,,
File,"NonTestMissed.java",,5,,1,,
File,"None.java",,13,,4,,
File,"NoneSelector.java",,19,,4,,
File,"Not.java",,20,,5,,
File,"Not.java",,15,,3,,
File,"NotSelector.java",,24,,6,,
File,"NullReturn.java",,10,,2,,
File,"OS2CommandLauncher.java",,33,,4,,
File,"Or.java",,12,,4,,
File,"Or.java",,9,,1,,
File,"OrSelector.java",,19,,4,,
File,"OrionDeploymentTool.java",,20,,4,,
File,"Os.java",,144,,30,,
File,"OutErrSummaryJUnitResultFormatter.java",,8,,1,,
File,"Outer.java",,5,,0,,
File,"Output.java",,10,,2,,
File,"OutputStreamFunneler.java",,110,,20,,
File,"OwnedBySelector.java",,32,,7,,
File,"OwnedBySelectorTest.java",,50,,3,,
File,"Pack.java",,106,,23,,
File,"PackageCPInfo.java",,23,,4,,
File,"PackageNameMapper.java",,13,,2,,
File,"PackageNameMapperTest.java",,18,,2,,
File,"Parallel.java",,263,,56,,
File,"ParallelTest.java",,119,,13,,
File,"Parameter.java",,24,,6,,
File,"Parameterizable.java",,4,,0,,
File,"ParseNextProperty.java",,7,,0,,
File,"ParseProperties.java",,89,,20,,
File,"ParserSupports.java",,84,,16,,
File,"ParserSupportsTest.java",,54,,8,,
File,"Patch.java",,104,,25,,
File,"Path.java",,415,,104,,
File,"PathConvert.java",,224,,54,,
File,"PathConvertTest.java",,35,,6,,
File,"PathTest.java",,518,,65,,
File,"PathTokenizer.java",,68,,14,,
File,"PatternSet.java",,318,,86,,
File,"PatternSetTest.java",,187,,17,,
File,"PerlScriptCommandLauncher.java",,41,,6,,
File,"PermissionUtils.java",,136,,32,,
File,"PermissionUtilsTest.java",,127,,9,,
File,"Permissions.java",,196,,42,,
File,"PermissionsTest.java",,84,,8,,
File,"PickOneTask.java",,10,,2,,
File,"PlainJUnitResultFormatter.java",,187,,36,,
File,"PlainMailer.java",,113,,23,,
File,"PolyTest.java",,55,,6,,
File,"PosixGroupSelector.java",,32,,6,,
File,"PosixGroupSelectorTest.java",,74,,5,,
File,"PosixPermissionsSelector.java",,42,,8,,
File,"PosixPermissionsSelectorTest.java",,100,,9,,
File,"PreSetDef.java",,127,,25,,
File,"PreSetDefTest.java",,102,,18,,
File,"PrefixLines.java",,68,,16,,
File,"PresentSelector.java",,94,,21,,
File,"PresentSelectorTest.java",,89,,9,,
File,"Printer.java",,17,,2,,
File,"ProcessDestroyer.java",,114,,26,,
File,"ProcessDestroyerTest.java",,33,,2,,
File,"ProcessUtil.java",,25,,6,,
File,"ProfileLogger.java",,53,,7,,
File,"Project.java",,946,,231,,
File,"ProjectComponent.java",,48,,12,,
File,"ProjectComponentTest.java",,22,,1,,
File,"ProjectHelper.java",,246,,61,,
File,"ProjectHelper2.java",,707,,141,,
File,"ProjectHelperImpl.java",,454,,85,,
File,"ProjectHelperRepository.java",,185,,39,,
File,"ProjectHelperRepositoryTest.java",,47,,5,,
File,"ProjectHelperTask.java",,18,,2,,
File,"ProjectTest.java",,258,,31,,
File,"PropertiesfileCache.java",,89,,19,,
File,"Property.java",,373,,91,,
File,"PropertyExpander.java",,7,,0,,
File,"PropertyExpansionTest.java",,49,,3,,
File,"PropertyFile.java",,357,,78,,
File,"PropertyFileCLITest.java",,46,,2,,
File,"PropertyFileInputHandler.java",,42,,8,,
File,"PropertyFileTest.java",,168,,10,,
File,"PropertyHelper.java",,434,,108,,
File,"PropertyHelperTask.java",,79,,19,,
File,"PropertyOutputStream.java",,25,,5,,
File,"PropertyResource.java",,108,,30,,
File,"PropertySet.java",,326,,82,,
File,"PropertyTest.java",,98,,13,,
File,"ProtectedJarMethodsTest.java",,70,,8,,
File,"Provider.java",,23,,5,,
File,"ProxyDiagnostics.java",,53,,8,,
File,"ProxySetup.java",,46,,7,,
File,"PumpStreamHandler.java",,144,,35,,
File,"Pvcs.java",,337,,68,,
File,"PvcsProject.java",,10,,2,,
File,"PvcsTest.java",,38,,7,,
File,"Quantifier.java",,94,,21,,
File,"RCSFile.java",,27,,6,,
File,"RExecTask.java",,258,,58,,
File,"ReadableSelector.java",,8,,1,,
File,"ReaderInputStream.java",,113,,27,,
File,"ReaderInputStreamTest.java",,100,,13,,
File,"Recorder.java",,108,,28,,
File,"RecorderEntry.java",,167,,45,,
File,"RecorderTest.java",,67,,6,,
File,"Rectangle.java",,64,,12,,
File,"RedirectingOutputStream.java",,12,,2,,
File,"RedirectingStreamHandler.java",,26,,4,,
File,"Redirector.java",,551,,97,,
File,"RedirectorElement.java",,378,,101,,
File,"RedirectorElementTest.java",,47,,8,,
File,"Reference.java",,46,,13,,
File,"ReflectUtil.java",,103,,19,,
File,"ReflectWrapper.java",,32,,7,,
File,"Regexp.java",,8,,0,,
File,"RegexpFactory.java",,26,,5,,
File,"RegexpMatcher.java",,15,,0,,
File,"RegexpMatcherFactory.java",,41,,9,,
File,"RegexpMatcherTest.java",,161,,18,,
File,"RegexpPatternMapper.java",,79,,18,,
File,"RegexpPatternMapperTest.java",,21,,3,,
File,"RegexpTest.java",,36,,4,,
File,"RegexpUtil.java",,38,,10,,
File,"RegularExpression.java",,51,,11,,
Public Interface,"RemoteTimestamp",0,3,,0,2,0
File,"RemoteTimestamp.java",,5,,0,,
Abstract Method,"RemoteTimestamp.when",,1,0,0,,
Public Class,"RemoteTimestampImpl",0,5,,1,1,0
File,"RemoteTimestampImpl.java",,7,,1,,
Public Method,"RemoteTimestampImpl.when",,3,1,1,,
File,"Rename.java",,41,,8,,
File,"RenameExtensions.java",,64,,7,,
File,"RenameTest.java",,41,,7,,
File,"Replace.java",,483,,105,,
File,"ReplaceRegExp.java",,261,,51,,
File,"ReplaceRegExpTest.java",,82,,7,,
File,"ReplaceTest.java",,94,,14,,
File,"ReplaceTokens.java",,181,,43,,
File,"ReplaceTokensTest.java",,46,,3,,
File,"ResolvePropertyMap.java",,66,,11,,
File,"Resource.java",,189,,58,,
File,"ResourceCollection.java",,14,,2,,
File,"ResourceComparator.java",,31,,7,,
File,"ResourceContains.java",,95,,21,,
File,"ResourceCount.java",,61,,13,,
File,"ResourceDecorator.java",,137,,31,,
File,"ResourceExists.java",,22,,5,,
File,"ResourceFactory.java",,4,,0,,
File,"ResourceList.java",,163,,36,,
File,"ResourceListTest.java",,83,,9,,
File,"ResourceLocation.java",,25,,6,,
File,"ResourceOutputTest.java",,117,,15,,
File,"ResourceSelector.java",,5,,0,,
File,"ResourceSelectorContainer.java",,76,,20,,
File,"ResourceUtils.java",,490,,97,,
File,"ResourceUtilsTest.java",,34,,6,,
File,"Resources.java",,187,,44,,
File,"ResourcesMatch.java",,47,,10,,
File,"Restrict.java",,88,,21,,
File,"Retry.java",,58,,12,,
File,"RetryHandler.java",,32,,5,,
File,"Retryable.java",,6,,0,,
File,"Reverse.java",,42,,9,,
File,"RhinoReferenceTest.java",,17,,2,,
File,"RhinoScriptTest.java",,54,,4,,
File,"Rmic.java",,378,,92,,
File,"RmicAdapter.java",,11,,0,,
File,"RmicAdapterFactory.java",,54,,13,,
File,"RmicAdvancedTest.java",,279,,49,,
File,"RmicTest.java",,59,,3,,
File,"Rotate.java",,53,,9,,
File,"Rpm.java",,189,,38,,
File,"RpmTest.java",,39,,5,,
File,"RuntimeConfigurable.java",,293,,82,,
File,"SOS.java",,213,,54,,
File,"SOSCheckin.java",,34,,6,,
File,"SOSCheckout.java",,27,,4,,
File,"SOSCmd.java",,29,,0,,
File,"SOSGet.java",,41,,8,,
File,"SOSLabel.java",,32,,6,,
File,"SOSTest.java",,252,,17,,
File,"SQLExec.java",,564,,133,,
File,"SQLExecTest.java",,244,,30,,
File,"SSHBase.java",,125,,30,,
File,"SSHExec.java",,286,,68,,
File,"SSHSession.java",,217,,49,,
File,"SSHUserInfo.java",,85,,21,,
File,"Scale.java",,101,,22,,
File,"SchemaValidate.java",,239,,59,,
File,"SchemaValidateTest.java",,63,,10,,
File,"Scp.java",,370,,78,,
File,"ScpFromMessage.java",,220,,36,,
File,"ScpFromMessageBySftp.java",,134,,22,,
File,"ScpTest.java",,151,,16,,
File,"ScpToMessage.java",,250,,44,,
File,"ScpToMessageBySftp.java",,212,,40,,
File,"Script.java",,45,,11,,
File,"ScriptCommandLauncher.java",,40,,6,,
File,"ScriptCondition.java",,18,,3,,
File,"ScriptDef.java",,209,,40,,
File,"ScriptDefBase.java",,58,,11,,
File,"ScriptDefTest.java",,120,,13,,
File,"ScriptFilter.java",,65,,15,,
File,"ScriptFixBSFPath.java",,73,,8,,
File,"ScriptMapper.java",,29,,6,,
File,"ScriptMapperTest.java",,25,,4,,
File,"ScriptRunner.java",,4,,0,,
File,"ScriptRunner.java",,112,,19,,
File,"ScriptRunnerBase.java",,166,,39,,
File,"ScriptRunnerCreator.java",,81,,14,,
File,"ScriptRunnerHelper.java",,117,,30,,
File,"ScriptSelector.java",,83,,18,,
File,"ScriptSelectorTest.java",,47,,8,,
File,"SecureInputHandler.java",,19,,4,,
File,"SelectSelector.java",,99,,24,,
File,"SelectorContainer.java",,30,,0,,
File,"SelectorScanner.java",,6,,0,,
File,"SelectorUtils.java",,348,,89,,
File,"SendEmail.java",,8,,1,,
File,"Sequential.java",,25,,2,,
File,"ServerDeploy.java",,42,,9,,
File,"Service.java",,49,,9,,
File,"SetPermissions.java",,140,,32,,
File,"SetProxy.java",,124,,23,,
File,"SignJar.java",,273,,66,,
File,"SignJarTest.java",,88,,9,,
File,"SignedSelector.java",,19,,3,,
File,"SignedSelectorTest.java",,25,,4,,
File,"SilentLogger.java",,26,,7,,
Public Class,"Simple",0,3,,0,1,0
Public Class,"Simple",0,2,,0,1,0
File,"Simple.java",,2,,0,,
File,"Simple8BitZipEncoding.java",,130,,30,,
File,"SimpleBigProjectLogger.java",,14,,2,,
File,"SingleCheckExecutor.java",,14,,2,,
File,"SingleTestClass.java",,79,,18,,
File,"Size.java",,8,,1,,
File,"Size.java",,23,,6,,
File,"SizeLimitCollection.java",,25,,5,,
File,"SizeSelector.java",,127,,29,,
File,"SizeSelectorTest.java",,181,,18,,
File,"Sj.java",,20,,3,,
File,"Sleep.java",,60,,14,,
File,"SleepTest.java",,71,,11,,
File,"Sleeper.java",,8,,1,,
File,"SmtpResponseReader.java",,38,,9,,
File,"Socket.java",,31,,6,,
File,"Sort.java",,38,,6,,
File,"SortFilter.java",,125,,28,,
File,"SoundTask.java",,84,,18,,
File,"SourceFileScanner.java",,49,,9,,
File,"SpecialSeq.java",,29,,5,,
File,"Specification.java",,241,,47,,
File,"SplashScreen.java",,143,,24,,
File,"SplashScreenTest.java",,16,,1,,
File,"SplashTask.java",,159,,26,,
File,"SplitClassLoader.java",,38,,8,,
File,"StreamPumper.java",,152,,32,,
File,"StreamUtils.java",,32,,6,,
File,"StringCPInfo.java",,24,,4,,
File,"StringInputStream.java",,11,,2,,
File,"StringResource.java",,133,,34,,
File,"StringTokenizer.java",,87,,20,,
File,"StringUtils.java",,179,,43,,
File,"StringUtilsTest.java",,168,,28,,
File,"StripJavaComments.java",,64,,16,,
File,"StripJavaCommentsTest.java",,24,,2,,
File,"StripLineBreaks.java",,59,,14,,
File,"StripLineComments.java",,94,,23,,
File,"StyleTest.java",,171,,23,,
File,"SubAnt.java",,315,,77,,
File,"SubAntTest.java",,114,,21,,
File,"SubBuildListener.java",,5,,0,,
File,"Substitution.java",,21,,5,,
File,"SuffixLines.java",,77,,18,,
File,"SuiteMethodTest.java",,16,,3,,
File,"SummaryJUnitResultFormatter.java",,104,,19,,
File,"SunJavah.java",,77,,15,,
File,"SunNative2Ascii.java",,35,,6,,
File,"SunRmic.java",,64,,8,,
File,"SymbolicLinkUtils.java",,113,,23,,
File,"Symlink.java",,312,,61,,
File,"SymlinkSelector.java",,8,,1,,
File,"SymlinkTest.java",,206,,9,,
File,"SymlinkUtilsTest.java",,15,,1,,
File,"Sync.java",,291,,56,,
File,"SyncTest.java",,113,,14,,
File,"TEST-sampleproject.coins.CoinTest.xml",,0,0,0,,
File,"TEST-sampleproject.util.UniqueStringTest.xml",,0,0,0,,
File,"TStampTest.java",,70,,5,,
File,"TabsToSpaces.java",,61,,14,,
File,"TailFilter.java",,112,,29,,
File,"Tar.java",,563,,120,,
File,"TarArchiveSparseEntry.java",,13,,2,,
File,"TarBuffer.java",,234,,58,,
File,"TarConstants.java",,55,,0,,
File,"TarEntry.java",,500,,116,,
File,"TarEntryTest.java",,9,,1,,
File,"TarFileSet.java",,133,,31,,
File,"TarFileSetTest.java",,72,,8,,
File,"TarInputStream.java",,372,,89,,
File,"TarOutputStream.java",,356,,65,,
File,"TarOutputStreamTest.java",,13,,1,,
File,"TarResource.java",,125,,26,,
File,"TarResourceTest.java",,28,,3,,
File,"TarRoundTripTest.java",,38,,3,,
File,"TarScanner.java",,38,,7,,
File,"TarTest.java",,116,,21,,
File,"TarUtils.java",,278,,64,,
File,"Target.java",,231,,55,,
File,"Task.java",,171,,42,,
Public Class,"Task1",0,2,,0,3,0
File,"Task1.java",,3,,0,,
File,"TaskAdapter.java",,78,,19,,
File,"TaskConfigurationChecker.java",,28,,7,,
File,"TaskContainer.java",,4,,0,,
File,"TaskContainerTest.java",,38,,4,,
File,"TaskLogger.java",,24,,6,,
